Fecha,Fecha_Hora,Local,Local_Nombre,Carta,Carta_Label,Rubro,Subrubro,Producto,Descripcion,Precio_ARS,Precio_USD,Dolar_ARS
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,SPECIAL  DRINKS,SPECIAL DRINKS,Jack Apple & Tonic,"Jack  Daniel´s Apple, tónica y jugo de limón",11900.0,8.35,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,SPECIAL  DRINKS,SPECIAL DRINKS,Jack Fire & Ginger,Jack  Daniel´s Fire & Ginger Ale,11900.0,8.35,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,SPECIAL  DRINKS,SPECIAL DRINKS,Strega Orange Tonic,"Liquore Strega, jugo de naranja y agua tonica",5500.0,3.86,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,SPECIAL  DRINKS,SPECIAL DRINKS,Malibú Sunset,"Malibu, lima, mango, jugo de naranja",6500.0,4.56,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,ABSOLUT  COCKTAILS,ABSOLUT COCKTAILS,Maracuyá Frozen,,7300.0,5.12,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,ABSOLUT  COCKTAILS,ABSOLUT COCKTAILS,Absolut Pears Breeze,,7200.0,5.05,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,ABSOLUT  COCKTAILS,ABSOLUT COCKTAILS,Absolut Caipiroska,,7100.0,4.98,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,ABSOLUT  COCKTAILS,ABSOLUT COCKTAILS,Orange Beach,,6900.0,4.84,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,THE GIN  COLLECTION,THE GIN COLLECTION,Beefeater Tonic,,7200.0,5.05,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,THE GIN  COLLECTION,THE GIN COLLECTION,Cumber Tonic,,6000.0,4.21,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,THE GIN  COLLECTION,THE GIN COLLECTION,Spiced Tonic,,9900.0,6.95,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,THE GIN  COLLECTION,THE GIN COLLECTION,Pink Tonic,,7000.0,4.91,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,THE GIN  COLLECTION,THE GIN COLLECTION,Triple Citrus,,7300.0,5.12,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,THE GIN  COLLECTION,THE GIN COLLECTION,Hendrick's Gin & Tonic,,12000.0,8.42,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,THE GIN  COLLECTION,THE GIN COLLECTION,New Yorker,,7200.0,5.05,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,THE GIN  COLLECTION,THE GIN COLLECTION,Pineapple Tonic,,7200.0,5.05,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,THE GIN  COLLECTION,THE GIN COLLECTION,Bulldog Tonic,,11000.0,7.72,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,THE GIN  COLLECTION,THE GIN COLLECTION,Bombay Tonic.,Bombay Tonic.,10500.0,7.37,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,THE GIN  COLLECTION,THE GIN COLLECTION,Blu Gin Tonic,"Gin Spirito Blu, agua tonica y piel de limón",6500.0,4.56,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,THE GIN  COLLECTION,THE GIN COLLECTION,Malfy Tonic,Gin Malfi con tonica y limón.,11500.0,8.07,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,THE R&F HALL OF  FAME,THE R&F HALL OF FAME,Johnnie Winter,,9000.0,6.32,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,THE R&F HALL OF  FAME,THE R&F HALL OF FAME,Amy Winehouse,,6500.0,4.56,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,THE R&F HALL OF  FAME,THE R&F HALL OF FAME,David Bowie,,6500.0,4.56,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,THE R&F HALL OF  FAME,THE R&F HALL OF FAME,Prince Forever,,6700.0,4.7,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,THE R&F HALL OF  FAME,THE R&F HALL OF FAME,Roxanne,,5500.0,3.86,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,THE R&F HALL OF  FAME,THE R&F HALL OF FAME,Jimi Hendrix,,6600.0,4.63,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,THE R&F HALL OF  FAME,THE R&F HALL OF FAME,Mick Jagger,,7200.0,5.05,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,THE R&F HALL OF  FAME,THE R&F HALL OF FAME,Miley,,7000.0,4.91,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,THE R&F HALL OF  FAME,THE R&F HALL OF FAME,Taylor,,5500.0,3.86,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,MOJITOS  FLAVOURS,MOJITOS FLAVOURS,Fresh Nectar,,9500.0,6.67,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,MOJITOS  FLAVOURS,MOJITOS FLAVOURS,Havana Mojito,,6500.0,4.56,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,MOJITOS  FLAVOURS,MOJITOS FLAVOURS,Royal Mojito,,9500.0,6.67,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,MOJITOS  FLAVOURS,MOJITOS FLAVOURS,Pink Mojito,,6500.0,4.56,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,MOJITOS  FLAVOURS,MOJITOS FLAVOURS,Passion Mojito,,7200.0,5.05,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,BRANCA  COCKTAILS,BRANCA COCKTAILS,Fernet Branca.,,5500.0,3.86,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,BRANCA  COCKTAILS,BRANCA COCKTAILS,Sernova Coke,,5200.0,3.65,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,BRANCA  COCKTAILS,BRANCA COCKTAILS,Bitter Apple,,6300.0,4.42,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,BRANCA  COCKTAILS,BRANCA COCKTAILS,Brancamenta Julep,,5300.0,3.72,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,BRANCA  COCKTAILS,BRANCA COCKTAILS,Mint Tonic,,5200.0,3.65,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,BRANCA  COCKTAILS,BRANCA COCKTAILS,Brancamenta Shot,,3300.0,2.32,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,BRANCA  COCKTAILS,BRANCA COCKTAILS,Hanky Panky,,5500.0,3.86,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,HENNESSY,- HENNESSY -,CITRUS HENNESSY,"Pomelo, bitter y romero",10500.0,7.37,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,HENNESSY,- HENNESSY -,HENNESSY TONIC,"Hennessy V.S., lima, tonica y pepino",10500.0,7.37,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,HENNESSY,- HENNESSY -,DICK RIVERS,"Hennessy V.S. miel, jengibre, lima, pimienta",9500.0,6.67,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,HENNESSY,- HENNESSY -,NOT DARK YET,"Hennessy V.S. lima, hesperidina, huevo",9900.0,6.95,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,SMIRNOFF  DRINKS,SMIRNOFF DRINKS,Smirnoff Bitter Citric,,5300.0,3.72,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,SMIRNOFF  DRINKS,SMIRNOFF DRINKS,Smirnoff Lemonade,,5300.0,3.72,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,SMIRNOFF  DRINKS,SMIRNOFF DRINKS,Smirnoff Orange,,5300.0,3.72,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,SMIRNOFF  DRINKS,SMIRNOFF DRINKS,Smirnoff Apple Green c/lima limón,,5300.0,3.72,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,JARRAS PARA COMPARTIR,JARRAS,Jarra Campari Orange,,17000.0,11.93,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,JARRAS PARA COMPARTIR,JARRAS,Jarra Cynar Julep,,14500.0,10.18,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,THE R&F GREATEST HITS,THE R&F GREATEST HITS,Caipi Cuervo,,7900.0,5.54,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,THE R&F GREATEST HITS,THE R&F GREATEST HITS,Copa Chandon Apéritif,,5700.0,4.0,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,SCOTCH WHISKY,SCOTCH WHISKY,Ballantine´s,,5900.0,4.14,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,SCOTCH WHISKY,SCOTCH WHISKY,Chivas Regal 12 años,,8500.0,5.96,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,SCOTCH WHISKY,SCOTCH WHISKY,Chivas Regal Mizunara,,16000.0,11.23,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,SCOTCH WHISKY,SCOTCH WHISKY,Chivas Regal 18 años,,26000.0,18.25,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,SCOTCH WHISKY,SCOTCH WHISKY,Chivas Regal Royal Salute 21 Años,,59000.0,41.4,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,SCOTCH WHISKY,SCOTCH WHISKY,The Famous Grouse,,16000.0,11.23,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,SCOTCH WHISKY,SCOTCH WHISKY,Grant’s,,7500.0,5.26,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,SCOTCH WHISKY,SCOTCH WHISKY,J&B,,6000.0,4.21,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,SCOTCH WHISKY,SCOTCH WHISKY,Johnnie Walker Red Label,,8500.0,5.96,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,SCOTCH WHISKY,SCOTCH WHISKY,Johnnie Walker Black Label,,11000.0,7.72,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,SCOTCH WHISKY,SCOTCH WHISKY,Johnnie Walker Double Black,,13000.0,9.12,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,SCOTCH WHISKY,SCOTCH WHISKY,Johnnie Walker Gold Label Reserve,,21100.0,14.81,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,SCOTCH WHISKY,SCOTCH WHISKY,Johnnie Walker Green Label Reserve,,31000.0,21.75,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,SCOTCH WHISKY,SCOTCH WHISKY,Johnnie Walker 18 Años,,33000.0,23.16,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,SCOTCH WHISKY,SCOTCH WHISKY,Johnnie Walker Blue Label,,70000.0,49.12,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,IRISH WHISKY,IRISH WHISKY.,Jameson,,7300.0,5.12,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,IRISH WHISKY,IRISH WHISKY.,Jameson Black Barrel,,7900.0,5.54,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,TENNESSEE & BOURBON,TENNESSEE & BOURBON.,Jack Daniels Nº7,,11500.0,8.07,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,TENNESSEE & BOURBON,TENNESSEE & BOURBON.,Jack Daniel’s Tennessee Honey,,11500.0,8.07,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,TENNESSEE & BOURBON,TENNESSEE & BOURBON.,Jack Daniel’s Tennessee Apple,,11500.0,8.07,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,TENNESSEE & BOURBON,TENNESSEE & BOURBON.,Jack Daniel’s Fire,,11500.0,8.07,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,TENNESSEE & BOURBON,TENNESSEE & BOURBON.,Gentleman Jack,,17000.0,11.93,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,TENNESSEE & BOURBON,TENNESSEE & BOURBON.,Jim Beam White,,11500.0,8.07,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,TENNESSEE & BOURBON,TENNESSEE & BOURBON.,Jim Beam Black,,12000.0,8.42,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,SINGLE MALT,SINGLE MALT.,Macallan 12,,56000.0,39.3,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,SINGLE MALT,SINGLE MALT.,Ardbeg 10 Años,,27000.0,18.95,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,SINGLE MALT,SINGLE MALT.,Glenmorangie Original 10 Años,,24000.0,16.84,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,SINGLE MALT,SINGLE MALT.,Glenlivet Founders Reserva 12 años,,13500.0,9.47,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,VODKA,VODKA.,Absolut,,6700.0,4.7,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,VODKA,VODKA.,Belvedere,,13500.0,9.47,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,VODKA,VODKA.,Grey Goose,,13500.0,9.47,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,VODKA,VODKA.,Skyy,,4500.0,3.16,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,VODKA,VODKA.,Smirnoff,,5000.0,3.51,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,VODKA,VODKA.,Sernova,,5900.0,4.14,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,VODKA,VODKA.,Sernova Natural Flavours,Wild Berries / Fresh Citrus,5900.0,4.14,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,COGNAC,COGNAC.,Hennessy V.S,,9300.0,6.53,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,COGNAC,COGNAC.,Remy Martin V.S.O.P,,14500.0,10.18,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,COGNAC,COGNAC.,Reserva San Juan,,5900.0,4.14,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,TEQUILAS,TEQUILAS.,Jose Cuervo Especial Silver,,7500.0,5.26,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,TEQUILAS,TEQUILAS.,Jose Cuervo Especial Reposado,,7500.0,5.26,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,TEQUILAS,TEQUILAS.,Volcan de mi Tierra Blanco,,10500.0,7.37,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,TEQUILAS,TEQUILAS.,Volcan de mi Tierra Reposado,,12000.0,8.42,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,TEQUILAS,TEQUILAS.,Volcan de mi Tierra Tahona Blanco,,30000.0,21.05,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,GIN,GIN.,Bombay Sapphire,,9900.0,6.95,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,GIN,GIN.,Tanqueray,,6500.0,4.56,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,GIN,GIN.,Bosque,,6600.0,4.63,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,GIN,GIN.,Gin Beefeater,,9500.0,6.67,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,LICORES,LICORES,Amaretto Di Saronno,,3700.0,2.6,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,LICORES,LICORES,Cointreau,,5400.0,3.79,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,LICORES,LICORES,Grand Marnier,,4500.0,3.16,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,LICORES,LICORES,Sheridan's,,6500.0,4.56,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,LICORES,LICORES,Drambuie,,4500.0,3.16,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,LICORES,LICORES,Jägermaister,,5400.0,3.79,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,LICORES,LICORES,Cynar 70,,5700.0,4.0,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,LICORES,LICORES,Sambuca Oro Borghetti,,3200.0,2.25,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,LICORES,LICORES,Grappa Candolini,,3900.0,2.74,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,LICORES,LICORES,Borghetti,,3200.0,2.25,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,LICORES,LICORES,Liquore Strega,,4700.0,3.3,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,LICORES,LICORES,Baileys,,4900.0,3.44,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,CHOPP & BEERS,CERVEZAS.,Stella Artois,Chopp 330cc.,5500.0,3.86,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,CHOPP & BEERS,CERVEZAS.,Stella Artois.,Chopp 500cc.,5900.0,4.14,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,CHOPP & BEERS,CERVEZAS.,Stella Artois Sin Alcohol,330 cc.,4900.0,3.44,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,CHOPP & BEERS,CERVEZAS.,Corona.,330 cc,5300.0,3.72,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,CHOPP & BEERS,CERVEZAS.,Patagonia 24.7 Session IPA.,Chopp 500cc.,5700.0,4.0,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,CHOPP & BEERS,CERVEZAS.,Patagonia Amber Lager.,Chopp 500cc.,5700.0,4.0,1425.0
2026-03-05,2026-03-05 15:54:18,Orono,Boulevard Orono,cocktails,Cocktails,CHOPP & BEERS,CERVEZAS.,Patagonia Lager del Sur.,Chopp 500cc.,6100.0,4.28,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,SUGERENCIAS DEL CHEF,PLATOS SUGERENCIA,Sugerencia del Chef.-,Feller´s Burrata,19500.0,13.68,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,ENTRADAS,ENTRADAS,Espinacas R&F,Crema de espinaca,17500.0,12.28,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,ENTRADAS,ENTRADAS,Papas R&F,Papas rústicas,14500.0,10.18,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,ENTRADAS,ENTRADAS,French Fries,Nuestras deliciosas papas bastón.,10500.0,7.37,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,ENTRADAS,ENTRADAS,Papas Cheddar,Papas bastón,13900.0,9.75,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,ENTRADAS,ENTRADAS,Funky Muzzarellas,Bastones de muzzarella,18900.0,13.26,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,ENTRADAS,ENTRADAS,Onion Rings,Aros de cebolla,13900.0,9.75,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,ENTRADAS,ENTRADAS,Rabas R&F,Aros de calamar rebozados,20900.0,14.67,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,ENTRADAS,ENTRADAS,Mezze Falafel Veggie,Tradicional ensalada marroqui,15500.0,10.88,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,ENTRADAS,ENTRADAS,Fried Shrimp,Langostinos rebozados,21500.0,15.09,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,ENTRADAS,ENTRADAS,Fried Chicken Strips,Tiritas de pollo rebozadas,18900.0,13.26,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,ENTRADAS,ENTRADAS,Provolone R&F,Queso provolone grillado,15900.0,11.16,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,ENTRADAS,ENTRADAS,Feller's Chicken Balls,Trocitos de pollo salteados.,19500.0,13.68,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,ENTRADAS,ENTRADAS,Monterrey Nachos,Nachos acompñados de sus salsas,18500.0,12.98,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,ENTRADAS,ENTRADAS,Roll Over Bruschettas,Clasica entrada Italiana,16900.0,11.86,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,ENTRADAS,ENTRADAS,Tabla de Quesos y Fiambres,,32000.0,22.46,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,ENTRADAS,ENTRADAS,Fish&Chips,Tiritas de pescado,17900.0,12.56,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,ENSALADAS,ENSALADAS,Caesar's Salad,Famosa ensalada Caesar's,19900.0,13.96,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,ENSALADAS,ENSALADAS,Caesar's Chicken Salad,Tradicional Caesar's Salad acompañada de pollo,24500.0,17.19,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,ENSALADAS,ENSALADAS,Caesar's Langostinos Salad,Tradicional Caesar's Salad con langostinos,27500.0,19.3,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,ENSALADAS,ENSALADAS,Caesar's Bellagio Salad,Caesar's Salad acompañada de suprema,26500.0,18.6,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,ENSALADAS,ENSALADAS,Mediterranean Salad,Fresca ensalada mediterranea,24500.0,17.19,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,ENSALADAS,ENSALADAS,Italian Salad,,24500.0,17.19,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,ENSALADAS,ENSALADAS,Smoked Salmon Salad,Ensalada de salmón ahumado,29900.0,20.98,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,ENSALADAS,ENSALADAS,Guacamole Salad,Ensalada mexicana,24500.0,17.19,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,ENSALADAS,ENSALADAS,Latin Rock Salad,Ensalada fresca,23900.0,16.77,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,ENSALADAS,ENSALADAS,R&F Sushi Salad,Ensalada Oriental,29000.0,20.35,1425.0
2026-03-05,2026-03-05 15:54:18,Alto Rosario,Alto Rosario,restaurante,Restaurante,ENSALADAS,ENSALADAS,Grilled Salmon Salad,Ensalada de salmón grillado a la leña,29900.0,20.98,1425.0
